,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,5,10,Ct,St,Type,Name,Age,Batting style,Bowling style,Role,Arm,Consolidated_Bowling_Style,NO,BF,HS,100,50,0,4s,6s,Country
1102,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1103,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1104,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1105,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1106,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1107,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1108,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1109,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1110,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1111,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1112,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1113,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1114,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1115,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1116,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1117,JC Archer,4,4,38.0,2.0,193,12.0,16.08,5.07,19.0,1.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1118,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1119,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1120,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1121,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1122,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1123,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1124,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1125,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1126,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1127,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1128,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1129,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1130,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1131,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1132,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1133,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1134,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1135,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1136,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1137,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1138,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1139,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1140,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1141,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1142,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1143,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1144,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1145,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1146,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1147,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1148,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1149,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1150,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1151,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1152,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1153,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1154,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1155,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1156,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1157,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1158,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1159,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1160,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1161,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1162,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1163,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1164,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1165,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1166,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1167,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1168,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1169,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1170,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1171,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1172,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1173,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1174,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1175,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1176,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1177,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1178,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1179,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1180,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1181,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1182,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1183,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1184,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1185,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1186,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1187,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1188,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1189,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1190,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1191,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1192,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1193,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1194,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1195,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1196,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1197,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1198,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1199,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1200,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1201,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1202,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1203,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1204,GLS Scrimshaw,1,1,8.4,0.0,66,3.0,22.0,7.61,17.3,0.0,0.0,0.0,0.0,bowling,,,,,,,,,,,,,,,,
1205,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1206,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1207,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1208,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1209,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1210,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1211,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1212,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1213,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1214,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1215,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1216,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1217,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1218,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1219,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1220,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1221,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1222,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1223,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1224,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1225,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1226,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1227,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1228,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1229,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1230,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1231,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1232,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1233,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1234,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1235,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1236,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1237,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1238,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1239,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1240,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1241,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1242,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1243,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1244,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1245,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1246,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1247,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1248,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1249,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1250,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1251,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1252,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1253,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1254,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1255,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1256,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1257,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1258,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1259,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1260,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1261,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1262,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1263,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1264,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1265,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1266,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1267,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1268,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1269,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1270,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1271,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1272,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1273,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1274,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1275,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
1276,Rehan Ahmed,3,2,20.0,0.0,116,5.0,23.2,5.8,24.0,0.0,0.0,1.0,0.0,bowling,,,,,,,,,,,,,,,,
